Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.700000
	
		
Approx. trace time (s)	120.0	
		
Current / A	V1  -sample/ uV	time/s
-0.017989	1.073711	0.000000
-0.018424	1.100227	0.358000
-0.018234	1.095493	0.405000
-0.018302	1.102969	0.451000
-0.017940	1.115084	0.497000
-0.018750	1.117917	0.543000
-0.018154	1.120816	0.589000
-0.010256	1.138253	0.635000
0.020407	1.135655	0.805000
0.045147	1.134851	0.852000
0.070754	1.136624	0.898000
0.095329	1.145510	0.944000
0.120031	1.153195	0.990000
0.143758	1.143470	1.035000
0.235150	1.153761	1.082000
0.258439	1.148358	1.246000
0.284230	1.141043	1.293000
0.307760	1.140933	1.339000
0.334258	1.159532	1.385000
0.359138	1.163215	1.431000
0.384262	1.157163	1.477000
0.396383	1.161661	1.524000
0.434201	1.158488	1.570000
0.459608	1.169466	1.616000
0.483446	1.173624	1.662000
0.508214	1.171206	1.708000
0.593121	1.175037	1.754000
0.618349	1.166386	1.910000
0.643300	1.169454	1.956000
0.668604	1.175831	2.003000
0.694390	1.168051	2.049000
0.717992	1.178680	2.095000
0.742415	1.176710	2.140000
0.828907	1.172668	2.187000
0.854690	1.168935	2.347000
0.879715	1.162289	2.393000
0.904710	1.168279	2.439000
0.930064	1.163702	2.485000
0.954997	1.164866	2.532000
0.980481	1.166646	2.578000
1.005286	1.173772	2.624000
1.029097	1.159410	2.670000
1.053874	1.168329	2.716000
1.079157	1.179324	2.762000
1.104491	1.172187	2.808000
1.188873	1.187200	2.854000
1.214371	1.178280	3.010000
1.239235	1.190244	3.056000
1.263205	1.192623	3.102000
1.287998	1.183747	3.148000
1.312888	1.169266	3.194000
1.338281	1.194591	3.240000
1.425238	1.181070	3.286000
1.450283	1.194216	3.446000
1.475395	1.201332	3.492000
1.501093	1.217767	3.539000
1.525561	1.217610	3.585000
1.550084	1.211966	3.630000
1.574939	1.215984	3.677000
1.599622	1.215181	3.723000
1.624804	1.225189	3.769000
1.649389	1.228437	3.815000
1.674678	1.217219	3.860000
1.699892	1.226148	3.906000
1.898536	1.226485	3.953000
1.923524	1.223032	4.320000
1.947501	1.229204	4.365000
2.031665	1.228070	4.412000
2.056756	1.239343	4.566000
2.081728	1.224086	4.612000
2.107587	1.227184	4.659000
2.132488	1.220208	4.705000
2.157470	1.220018	4.751000
2.181479	1.215202	4.797000
2.206482	1.224715	4.843000
2.231170	1.208525	4.889000
2.256151	1.201668	4.935000
2.281434	1.200684	4.981000
2.377690	1.203875	5.026000
2.403346	1.197809	5.206000
2.428220	1.191748	5.252000
2.453698	1.175710	5.297000
2.477951	1.170419	5.344000
2.502968	1.174766	5.390000
2.527018	1.163373	5.436000
2.731990	1.164688	5.482000
2.757228	1.116902	5.859000
2.782039	1.114874	5.904000
2.806537	1.105093	5.951000
2.830840	1.100257	5.997000
2.856136	1.106502	6.043000
2.881416	1.113880	6.089000
2.974101	1.081041	6.134000
2.999200	1.077052	6.306000
3.023536	1.078017	6.352000
3.048482	1.073894	6.397000
3.072955	1.080961	6.444000
3.098270	1.088402	6.489000
3.123742	1.080300	6.536000
3.212063	1.059470	6.582000
3.237143	1.050726	6.747000
3.262820	1.043890	6.793000
3.287316	1.035908	6.839000
3.312396	1.032910	6.885000
3.337715	1.018246	6.931000
3.362753	1.026689	6.977000
3.387543	1.024417	7.023000
3.411612	1.025934	7.069000
3.436840	1.010284	7.115000
3.461801	1.017170	7.161000
3.487114	1.011029	7.208000
3.572168	1.007662	7.254000
3.597519	1.001006	7.410000
3.622129	0.991481	7.455000
3.646477	0.983248	7.502000
3.671471	0.991010	7.549000
3.696002	0.969730	7.594000
3.721253	0.984064	7.640000
3.808001	0.988303	7.686000
3.833576	0.980606	7.847000
3.858812	0.972653	7.892000
3.883677	0.981582	7.938000
3.908528	0.983673	7.985000
3.933425	0.982527	8.031000
3.957520	0.973870	8.077000
3.982652	0.976977	8.124000
4.007456	0.977853	8.169000
4.032768	0.982667	8.215000
4.057303	0.985000	8.260000
4.082483	0.989159	8.305000
4.165839	0.937540	8.352000
4.190811	1.014337	8.508000
4.215885	1.009673	8.554000
4.241258	1.000535	8.600000
4.267051	1.043185	8.647000
4.291730	1.033526	8.693000
4.317376	1.030578	8.739000
4.404410	1.026789	8.785000
4.429620	1.042199	8.947000
4.454290	1.042469	8.993000
4.478465	1.045167	9.038000
4.503467	1.046863	9.084000
4.528346	1.055922	9.131000
4.553136	1.052604	9.176000
4.578253	1.049951	9.222000
4.603515	1.067863	9.268000
4.629043	1.076346	9.314000
4.653946	1.081936	9.361000
4.678527	1.095364	9.407000
4.877596	1.125005	9.453000
4.902009	1.123841	9.822000
4.999875	1.129407	9.868000
5.024600	1.147458	10.046000
5.049059	1.170730	10.092000
5.074159	1.168837	10.138000
5.099638	1.169791	10.185000
5.124017	1.158408	10.231000
5.149423	1.160020	10.276000
5.174641	1.167167	10.323000
5.199379	1.171446	10.369000
5.224110	1.177628	10.415000
5.248552	1.171275	10.460000
5.273627	1.169495	10.507000
5.358305	1.191300	10.552000
5.383730	1.186372	10.709000
5.408707	1.184932	10.755000
5.433423	1.192144	10.800000
5.457689	1.196921	10.846000
5.482402	1.196871	10.893000
5.508066	1.193418	10.938000
5.711084	1.186422	10.984000
5.735443	1.181825	11.359000
5.759834	1.168637	11.405000
5.784910	1.171316	11.451000
5.810043	1.162755	11.497000
5.835308	1.165754	11.543000
5.860781	1.153155	11.590000
5.952508	1.146704	11.636000
5.977178	1.159612	11.806000
6.002122	1.165254	11.852000
6.027523	1.157671	11.898000
6.052402	1.156873	11.945000
6.077386	1.160886	11.989000
6.102143	1.153550	12.035000
6.191008	1.154814	12.082000
6.216629	1.156379	12.246000
6.241396	1.160346	12.293000
6.266840	1.148522	12.339000
6.291909	1.149013	12.386000
6.316631	1.139986	12.432000
6.340810	1.140502	12.478000
6.366346	1.145159	12.524000
6.390849	1.132800	12.569000
6.415709	1.133886	12.616000
6.441523	1.129447	12.662000
6.466786	1.119514	12.708000
6.551011	1.107002	12.755000
6.574949	1.104205	12.910000
6.600006	1.087517	12.957000
6.625516	1.093947	13.002000
6.650352	1.094613	13.049000
6.676218	1.088412	13.096000
6.700951	1.081365	13.142000
6.787471	1.074228	13.188000
6.812379	1.062253	13.347000
6.837323	1.053419	13.392000
6.861612	1.054585	13.438000
6.886471	1.054080	13.485000
6.911637	1.062313	13.532000
6.936872	1.057619	13.577000
6.962090	1.058123	13.624000
6.987317	1.046633	13.670000
7.012081	1.039796	13.715000
7.037227	1.038925	13.762000
7.061503	1.046683	13.808000
7.145958	1.042119	13.854000
7.170629	1.011169	14.010000
7.196247	1.023451	14.056000
7.221680	1.009348	14.103000
7.246872	1.013652	14.149000
7.271937	1.014163	14.194000
7.296134	1.007681	14.241000
