Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.000000
	
		
Approx. trace time (s)	120.0	
		
Current / A	V1  -sample/ uV	time/s
-0.016098	0.796076	0.000000
-0.016025	0.800874	0.352000
-0.015932	0.810319	0.398000
-0.015963	0.838493	0.576000
-0.016736	0.847679	0.622000
-0.015711	0.852970	0.668000
-0.016147	0.857607	0.714000
-0.000234	0.862485	0.760000
0.023733	0.868956	0.806000
0.048888	0.874098	0.851000
0.074520	0.879720	0.897000
0.099721	0.888060	0.943000
0.125260	0.894399	0.990000
0.148247	0.900250	1.035000
0.235423	0.913406	1.081000
0.259884	0.912816	1.240000
0.284428	0.914543	1.286000
0.310838	0.917440	1.333000
0.335690	0.919498	1.379000
0.360905	0.922766	1.425000
0.386096	0.925187	1.472000
0.586109	0.927049	1.518000
0.611542	0.932709	1.888000
0.636819	0.932729	1.934000
0.661414	0.933040	1.981000
0.686108	0.931884	2.027000
0.710882	0.931874	2.073000
0.735806	0.932474	2.119000
0.830279	0.930738	2.165000
0.855650	0.927300	2.340000
0.881222	0.923932	2.386000
0.905806	0.923391	2.432000
0.931173	0.922125	2.478000
0.955615	0.920969	2.524000
0.980422	0.918927	2.571000
1.066083	0.915238	2.617000
1.090741	0.909759	2.776000
1.116131	0.907306	2.821000
1.141113	0.904434	2.867000
1.166584	0.901486	2.913000
1.191327	0.897827	2.959000
1.215985	0.895565	3.004000
1.240258	0.893454	3.051000
1.265008	0.892743	3.097000
1.289855	0.891486	3.142000
1.314779	0.890126	3.189000
1.340539	0.888639	3.235000
1.426309	0.886292	3.282000
1.451930	0.884717	3.440000
1.476637	0.883843	3.486000
1.501438	0.885971	3.532000
1.525592	0.885047	3.578000
1.550374	0.884937	3.624000
1.575650	0.884577	3.670000
1.661981	0.885286	3.715000
1.687661	0.890430	3.876000
1.712447	0.893324	3.922000
1.737835	0.894974	3.969000
1.762956	0.896971	4.015000
1.787527	0.900139	4.061000
1.812575	0.901166	4.106000
1.836554	0.902331	4.153000
1.862213	0.903708	4.199000
1.887214	0.905880	4.246000
1.912742	0.907186	4.292000
1.937838	0.910059	4.339000
2.022993	0.917690	4.385000
2.047425	0.914823	4.541000
2.072081	0.917550	4.586000
2.096899	0.918131	4.633000
2.121940	0.919953	4.679000
2.147265	0.921819	4.725000
2.172530	0.923831	4.771000
2.258042	0.926233	4.818000
2.283718	0.933896	4.976000
2.308453	0.935372	5.022000
2.333853	0.936758	5.069000
2.357886	0.938274	5.114000
2.382714	0.939351	5.161000
2.407843	0.941012	5.207000
2.433211	0.942319	5.254000
2.458183	0.943795	5.300000
2.483295	0.944991	5.345000
2.508373	0.945707	5.391000
2.533386	0.947804	5.438000
2.732557	0.955016	5.484000
2.757598	0.949566	5.852000
2.853895	0.949756	5.899000
2.879194	0.947664	6.075000
2.903092	0.948139	6.122000
2.928092	0.948270	6.168000
2.952959	0.949155	6.213000
2.978297	0.950156	6.260000
3.003034	0.951113	6.306000
3.028658	0.952158	6.352000
3.053432	0.952098	6.398000
3.078302	0.952954	6.444000
3.102769	0.952914	6.490000
3.127837	0.956833	6.537000
3.213433	0.966777	6.583000
3.238108	0.967568	6.740000
3.263510	0.971791	6.786000
3.288267	0.974745	6.832000
3.313212	0.976906	6.878000
3.337967	0.980034	6.924000
3.362300	0.983603	6.970000
3.564996	0.984868	7.017000
3.589253	1.005378	7.388000
3.613751	1.009542	7.434000
3.638373	1.012545	7.480000
3.663842	1.015533	7.526000
3.688952	1.018951	7.572000
3.714128	1.021573	7.619000
3.809054	1.034099	7.665000
3.833826	1.033254	7.840000
3.859514	1.035937	7.886000
3.884141	1.037143	7.931000
3.908410	1.041787	7.979000
3.933265	1.043979	8.024000
3.958510	1.046997	8.070000
4.044675	1.050330	8.117000
4.069946	1.062295	8.276000
4.095281	1.065944	8.322000
4.119901	1.069903	8.368000
4.145436	1.073451	8.414000
4.169502	1.081944	8.460000
4.194215	1.081954	8.505000
4.219458	1.089726	8.552000
4.244472	1.097273	8.599000
4.269295	1.107644	8.644000
4.294875	1.114001	8.691000
4.319735	1.119029	8.736000
4.404743	1.135370	8.783000
4.429388	1.138488	8.939000
4.454236	1.144191	8.986000
4.478865	1.150987	9.032000
4.504338	1.157592	9.079000
4.529677	1.164789	9.124000
4.555331	1.173440	9.171000
4.640990	1.179965	9.217000
4.666148	1.203507	9.376000
4.691087	1.212378	9.422000
4.715409	1.219124	9.468000
4.739658	1.225655	9.514000
4.764849	1.232851	9.560000
4.790308	1.239508	9.606000
4.815369	1.247018	9.653000
4.840114	1.252675	9.699000
4.865647	1.259011	9.745000
4.890746	1.265612	9.791000
4.915702	1.273803	9.837000
4.999389	1.299953	9.883000
5.024857	1.302632	10.040000
5.049976	1.307809	10.086000
5.075003	1.312801	10.132000
5.100225	1.318261	10.178000
5.125337	1.322565	10.224000
5.150166	1.327630	10.270000
5.236604	1.332950	10.316000
5.261183	1.350371	10.476000
5.285565	1.352348	10.522000
5.310678	1.356176	10.568000
5.335876	1.358783	10.613000
5.361061	1.361116	10.660000
5.386429	1.363113	10.706000
5.411014	1.366501	10.752000
5.436410	1.367997	10.799000
5.461051	1.369349	10.845000
5.485549	1.372322	10.891000
5.510488	1.373307	10.937000
5.710064	1.398821	10.983000
5.735550	1.396264	11.352000
5.831362	1.398436	11.398000
5.857039	1.404246	11.576000
5.881776	1.404056	11.622000
5.907323	1.406298	11.668000
5.932112	1.409606	11.714000
5.957830	1.410672	11.761000
5.983155	1.413545	11.807000
6.008324	1.415656	11.854000
6.033215	1.418844	11.901000
6.057246	1.422293	11.947000
6.082318	1.425832	11.993000
6.107528	1.431422	12.039000
6.192176	1.446531	12.085000
6.217318	1.449184	12.241000
6.242556	1.453427	12.287000
6.266706	1.459148	12.333000
6.291223	1.464638	12.379000
6.316545	1.470759	12.425000
6.341674	1.475834	12.471000
6.542218	1.479242	12.517000
6.567122	1.522062	12.888000
6.592267	1.526213	12.934000
6.617825	1.532115	12.980000
6.642654	1.536942	13.026000
6.667825	1.541092	13.073000
6.692750	1.545396	13.119000
6.787478	1.564115	13.164000
6.812248	1.566263	13.340000
6.836514	1.574354	13.386000
6.861607	1.580245	13.432000
6.886448	1.585732	13.478000
6.911700	1.590550	13.522000
6.936823	1.597566	13.570000
7.023584	1.605147	13.615000
7.048610	1.626756	13.776000
7.074200	1.633061	13.822000
7.098775	1.640152	13.869000
7.123622	1.645169	13.915000
7.148399	1.649947	13.962000
7.173407	1.655558	14.008000
7.198615	1.659261	14.054000
7.223613	1.664923	14.100000
7.248927	1.669416	14.146000
7.273589	1.673834	14.191000
7.298591	1.678891	14.237000
7.382354	1.700775	14.284000
7.407208	1.701879	14.440000
7.432599	1.706785	14.486000
7.457403	1.713861	14.532000
7.483359	1.717504	14.578000
