Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.300000
	
		
Approx. trace time (s)	120.0	
		
Current / A	V1  -sample/ uV	time/s
-0.015681	0.881095	0.000000
-0.015644	0.878067	0.090000
-0.015754	0.871501	0.136000
-0.015601	0.870850	0.182000
-0.015607	0.865219	0.228000
-0.015724	0.863191	0.274000
-0.015637	0.857569	0.320000
-0.015594	0.856045	0.366000
-0.015607	0.852041	0.412000
-0.015644	0.853816	0.457000
-0.015613	0.852832	0.503000
-0.015594	0.849852	0.550000
-0.016392	0.852171	0.596000
-0.007893	0.850123	0.761000
0.020545	0.856285	0.808000
0.047143	0.853326	0.854000
0.070360	0.856643	0.901000
0.096047	0.855181	0.947000
0.120232	0.860136	0.993000
0.204046	0.866038	1.039000
0.229153	0.880686	1.194000
0.253951	0.880576	1.239000
0.279230	0.885483	1.286000
0.303870	0.889108	1.331000
0.328380	0.894568	1.377000
0.353281	0.894002	1.423000
0.379003	0.895129	1.470000
0.403694	0.896134	1.516000
0.429217	0.896889	1.562000
0.454224	0.903621	1.607000
0.479263	0.904867	1.654000
0.681585	0.921132	1.700000
0.706789	0.920281	2.075000
0.798637	0.919686	2.121000
0.822994	0.932172	2.291000
0.847847	0.935630	2.336000
0.872944	0.939199	2.383000
0.898024	0.940785	2.429000
0.923081	0.937468	2.475000
0.948272	0.939449	2.521000
0.973002	0.945620	2.566000
0.998206	0.941376	2.613000
1.021876	0.948958	2.658000
1.047366	0.947571	2.704000
1.072164	0.951760	2.751000
1.162602	0.959773	2.796000
1.186857	0.959382	2.962000
1.211509	0.962880	3.008000
1.236683	0.959502	3.055000
1.261591	0.970788	3.101000
1.287139	0.969757	3.147000
1.311937	0.976308	3.193000
1.510971	0.978340	3.239000
1.536297	0.999220	3.606000
1.561272	0.995131	3.653000
1.586096	0.995061	3.699000
1.610347	0.999120	3.745000
1.635457	0.998389	3.791000
1.660795	1.002913	3.837000
1.757300	1.013103	3.883000
1.782302	1.013698	4.062000
1.807845	1.015595	4.109000
1.833066	1.019024	4.154000
1.858311	1.021355	4.201000
1.883303	1.024013	4.247000
1.908450	1.026575	4.293000
1.991456	1.023908	4.339000
2.016040	1.032505	4.494000
2.041525	1.028512	4.540000
2.066445	1.032051	4.586000
2.091978	1.036154	4.632000
2.116641	1.038196	4.678000
2.141292	1.032556	4.724000
2.165760	1.033852	4.770000
2.190568	1.035994	4.816000
2.215981	1.037110	4.862000
2.240959	1.034728	4.908000
2.266132	1.040678	4.954000
2.353685	1.042164	5.001000
2.378586	1.039037	5.162000
2.403936	1.039612	5.208000
2.428861	1.038396	5.255000
2.453653	1.044517	5.299000
2.477678	1.044056	5.346000
2.502042	1.047019	5.391000
2.587157	1.042635	5.438000
2.612170	1.042224	5.592000
2.636936	1.038056	5.639000
2.661911	1.035773	5.684000
2.687022	1.035924	5.732000
2.711274	1.036879	5.777000
2.736638	1.030333	5.824000
2.761344	1.025809	5.869000
2.786867	1.024954	5.916000
2.811979	1.021940	5.962000
2.837325	1.023257	6.008000
2.862472	1.018963	6.055000
2.949480	1.008954	6.101000
2.974560	1.007608	6.261000
2.999230	1.000441	6.307000
3.023533	0.998249	6.354000
3.048337	0.994451	6.400000
3.073590	0.989235	6.446000
3.099030	0.982630	6.492000
3.182886	0.976309	6.538000
3.207813	0.969778	6.693000
3.232199	0.964698	6.739000
3.256631	0.964588	6.785000
3.282037	0.954569	6.831000
3.306842	0.955119	6.877000
3.332809	0.948133	6.924000
3.357552	0.949994	6.970000
3.382686	0.947732	7.016000
3.408072	0.941591	7.062000
3.432662	0.935196	7.108000
3.457156	0.933218	7.155000
3.660021	0.907515	7.201000
3.685193	0.897936	7.574000
3.776336	0.898647	7.620000
3.801786	0.885133	7.790000
3.826577	0.885133	7.836000
3.852234	0.877303	7.883000
3.877062	0.875758	7.929000
3.902571	0.872025	7.975000
3.927533	0.871021	8.022000
3.951700	0.868602	8.068000
3.976972	0.868387	8.114000
4.001757	0.860892	8.160000
4.026820	0.863754	8.206000
4.052276	0.863610	8.253000
4.140618	0.861516	8.299000
4.165746	0.874584	8.462000
4.190452	0.851037	8.508000
4.215868	0.852431	8.554000
4.240816	0.852321	8.600000
4.265841	0.850163	8.646000
4.290707	0.850553	8.692000
4.489294	0.847904	8.738000
4.514245	0.835406	9.106000
4.538897	0.836825	9.152000
4.564310	0.834786	9.199000
4.589415	0.833822	9.245000
4.614202	0.838059	9.290000
4.639355	0.830129	9.337000
4.736526	0.831644	9.383000
4.761441	0.830993	9.562000
4.786430	0.831474	9.608000
4.811425	0.833702	9.654000
4.836053	0.830239	9.700000
4.860836	0.839564	9.747000
4.885529	0.836600	9.792000
4.970229	0.842243	9.838000
4.995245	0.847964	9.994000
5.020566	0.846720	10.040000
5.045176	0.848155	10.086000
5.069630	0.850712	10.132000
5.093870	0.852211	10.177000
5.118768	0.852812	10.223000
5.143866	0.855359	10.269000
5.168670	0.855924	10.315000
5.193652	0.854930	10.360000
5.218565	0.860371	10.406000
5.242668	0.860892	10.452000
5.332390	0.873329	10.498000
5.356948	0.871760	10.661000
5.381533	0.874010	10.707000
5.406503	0.873960	10.754000
5.431479	0.876782	10.800000
5.456502	0.878951	10.846000
5.481331	0.880315	10.893000
5.565708	0.882754	10.938000
5.589629	0.887681	11.093000
5.614637	0.891490	11.138000
5.639295	0.891240	11.184000
5.664351	0.892106	11.231000
5.689608	0.894528	11.276000
5.714515	0.902135	11.323000
5.739839	0.904818	11.368000
5.765055	0.910538	11.415000
5.789768	0.913445	11.461000
5.814186	0.914451	11.507000
5.839107	0.912590	11.553000
5.927880	0.917909	11.599000
5.952715	0.913405	11.763000
5.977647	0.916047	11.808000
6.003309	0.920176	11.855000
6.028217	0.921113	11.902000
6.053519	0.922459	11.948000
6.079110	0.922529	11.994000
6.162413	0.925146	12.040000
6.187247	0.937973	12.195000
6.211769	0.934725	12.242000
6.236720	0.933719	12.288000
6.262422	0.938403	12.334000
6.287122	0.940415	12.379000
6.312767	0.940686	12.425000
6.337463	0.948083	12.472000
6.362298	0.942542	12.518000
6.387140	0.949108	12.564000
6.411540	0.946856	12.611000
6.436606	0.959128	12.656000
6.638747	0.990782	12.702000
6.663225	0.990902	13.075000
6.755423	0.995917	13.121000
6.780469	1.016561	13.291000
6.805809	1.015275	13.337000
6.831118	1.020300	13.383000
6.855719	1.020430	13.429000
6.880278	1.019809	13.475000
6.904868	1.025218	13.521000
6.929832	1.029863	13.567000
6.954948	1.033472	13.614000
6.980015	1.035793	13.660000
7.005559	1.033236	13.705000
7.030580	1.037981	13.751000
7.118687	1.050627	13.797000
7.144505	1.052619	13.963000
7.169710	1.056528	14.008000
7.195060	1.052579	14.055000
7.219172	1.061382	14.101000
7.244197	1.067103	14.148000
